Model,Accuracy,F1,Precision,Recall,Device
ExtraTreesEntr_BAG_L2,0.8899601063829787,0.8513277150580378,0.8159097836025602,0.8899601063829787,plug-7
ExtraTreesEntr_BAG_L2,0.7667194928684627,0.8066022007335778,0.850861765740415,0.7667194928684627,plug-8
ExtraTreesEntr_BAG_L2,0.8389748019059952,0.8446886512894545,0.851973702791223,0.8389748019059952,all
XGBoost_BAG_L2,0.9993750411157161,0.9989478875554825,0.9985210989877744,0.9993750411157161,noise
XGBoost_BAG_L2,0.8339932988120622,0.83692495797035,0.839877300613497,0.8339932988120622,plug-1
XGBoost_BAG_L2,0.8341013824884793,0.846218066455168,0.8586919688241275,0.8341013824884793,plug-2
XGBoost_BAG_L2,0.8486805165637282,0.8511896381810502,0.8537136402146286,0.8486805165637282,plug-3
XGBoost_BAG_L2,0.8547397135712662,0.8501017408998417,0.8455138295480099,0.8547397135712662,plug-4
XGBoost_BAG_L2,0.8637615827698473,0.8641944374843398,0.8646277262471798,0.8637615827698473,plug-5
XGBoost_BAG_L2,0.8389715832205683,0.8456947996589941,0.8525266414575455,0.8389715832205683,plug-6
XGBoost_BAG_L2,0.8843085106382979,0.873419799704482,0.8627959779435614,0.8843085106382979,plug-7
XGBoost_BAG_L2,0.8307448494453249,0.8363114231014679,0.84195309990363,0.8307448494453249,plug-8
XGBoost_BAG_L2,0.8654084976250322,0.8670003056679084,0.8686912537488839,0.8654084976250322,all
LightGBMLarge_BAG_L2,0.9993750411157161,0.9990957070748591,0.9988165291429698,0.9993750411157161,noise
LightGBMLarge_BAG_L2,0.8385622905878769,0.8413814180929094,0.8442195645507513,0.8385622905878769,plug-1
LightGBMLarge_BAG_L2,0.8357472021066491,0.8481710372473693,0.8609698202780603,0.8357472021066491,plug-2
LightGBMLarge_BAG_L2,0.8422234699606962,0.8474576271186439,0.8527572484366117,0.8422234699606962,plug-3
LightGBMLarge_BAG_L2,0.86269606728802,0.8473819359160434,0.8326020184291356,0.86269606728802,plug-4
LightGBMLarge_BAG_L2,0.8615076383671425,0.862047362485904,0.8625877632898696,0.8615076383671425,plug-5
LightGBMLarge_BAG_L2,0.8359269282814614,0.8485576923076922,0.8615760111576011,0.8359269282814614,plug-6
LightGBMLarge_BAG_L2,0.8907912234042553,0.8725881299356835,0.855114089676081,0.8907912234042553,plug-7
LightGBMLarge_BAG_L2,0.8183835182250396,0.8422769531887131,0.8676075268817204,0.8183835182250396,plug-8
LightGBMLarge_BAG_L2,0.8650237088152063,0.8676619848186465,0.8706945079825334,0.8650237088152063,all
WeightedEnsemble_L3,0.999309255970002,0.9989313955973499,0.9985538208709942,0.999309255970002,noise
WeightedEnsemble_L3,0.835516296070667,0.8430920547103119,0.8508064516129032,0.835516296070667,plug-1
WeightedEnsemble_L3,0.8314680710994075,0.843828294638383,0.8565615462868769,0.8314680710994075,plug-2
WeightedEnsemble_L3,0.843065693430657,0.8492647058823529,0.8555555555555555,0.843065693430657,plug-3
WeightedEnsemble_L3,0.863605364855649,0.848464544946957,0.8338454784899034,0.863605364855649,plug-4
WeightedEnsemble_L3,0.8622589531680441,0.8635565588161525,0.8648580758603366,0.8622589531680441,plug-5
WeightedEnsemble_L3,0.8366035182679297,0.8499742223749785,0.8637792525323088,0.8366035182679297,plug-6
WeightedEnsemble_L3,0.8931183510638298,0.8717449501095158,0.8513706227222311,0.8931183510638298,plug-7
WeightedEnsemble_L3,0.8148969889064976,0.8374592833876222,0.8613065326633166,0.8148969889064976,plug-8
WeightedEnsemble_L3,0.8644269436480759,0.8673684456070693,0.8707374818438253,0.8644269436480759,all
