Model,Accuracy,F1,Precision,Recall,Device
ExtraTreesEntr_BAG_L2,0.34551944854751354,0.3434899657366618,0.34148418491484184,0.34551944854751354,cam-5
ExtraTreesEntr_BAG_L2,0.32760539003585115,0.32400048905734197,0.3204740597412021,0.32760539003585115,cam-6
ExtraTreesEntr_BAG_L2,0.3250620347394541,0.3225806451612903,0.3201368523949169,0.3250620347394541,cam-7
ExtraTreesEntr_BAG_L2,0.26357366771159874,0.2907531641192337,0.32418260333127696,0.26357366771159874,cam-8
ExtraTreesEntr_BAG_L2,0.9998759439887109,0.994539817685438,0.9892603445895151,0.9998759439887109,noise
ExtraTreesEntr_BAG_L2,0.3992469167948432,0.3999349322546286,0.401657461336391,0.3992469167948432,all
XGBoost_BAG_L2,0.3313304721030043,0.31970656096550915,0.3088705989940558,0.3313304721030043,cam-1
XGBoost_BAG_L2,0.3246512776200469,0.32551519277182994,0.3263837180441797,0.3246512776200469,cam-2
XGBoost_BAG_L2,0.3197177868548088,0.32419203012237213,0.32879327902240324,0.3197177868548088,cam-3
XGBoost_BAG_L2,0.30933704453441296,0.325024925224327,0.34238902114549785,0.30933704453441296,cam-4
XGBoost_BAG_L2,0.30908419497784345,0.3102489652190029,0.3114225474389185,0.30908419497784345,cam-5
XGBoost_BAG_L2,0.3300778835455557,0.32668542762755415,0.3233619958822817,0.3300778835455557,cam-6
XGBoost_BAG_L2,0.31265508684863524,0.3181617322138754,0.32386582701452254,0.31265508684863524,cam-7
XGBoost_BAG_L2,0.34031347962382447,0.32906941497423464,0.31854460093896714,0.34031347962382447,cam-8
XGBoost_BAG_L2,0.9999069579915332,0.9994187713601526,0.9989310611928738,0.9999069579915332,noise
XGBoost_BAG_L2,0.397452687122185,0.39755811338653974,0.39806251663041115,0.397452687122185,all
LightGBMLarge_BAG_L2,0.35708154506437767,0.3258546410787221,0.29965013377238114,0.35708154506437767,cam-1
LightGBMLarge_BAG_L2,0.34464880878903836,0.3364666184622801,0.3286639199529135,0.34464880878903836,cam-2
LightGBMLarge_BAG_L2,0.3216982299789578,0.3274949596774194,0.3335044270499166,0.3216982299789578,cam-3
LightGBMLarge_BAG_L2,0.28074392712550605,0.3164349376114082,0.36252246364973045,0.28074392712550605,cam-4
LightGBMLarge_BAG_L2,0.2913589364844904,0.3052421174801728,0.3205145565335139,0.2913589364844904,cam-5
LightGBMLarge_BAG_L2,0.32575101990357275,0.3297253331664894,0.33379782112997214,0.32575101990357275,cam-6
LightGBMLarge_BAG_L2,0.3419354838709677,0.3344660194174757,0.3273159144893112,0.3419354838709677,cam-7
LightGBMLarge_BAG_L2,0.3436990595611285,0.330579509135862,0.3184247211895911,0.3436990595611285,cam-8
LightGBMLarge_BAG_L2,0.9998759439887109,0.9994652282080495,0.9990548497056089,0.9998759439887109,noise
LightGBMLarge_BAG_L2,0.40075477275186117,0.40063659602643104,0.40260542305254876,0.40075477275186117,all
WeightedEnsemble_L3,0.3481299816063765,0.324939910724505,0.304646421289838,0.3481299816063765,cam-1
WeightedEnsemble_L3,0.33613134180965315,0.3341719334846904,0.33223523670082966,0.33613134180965315,cam-2
WeightedEnsemble_L3,0.3254115608367372,0.33104577220928033,0.3368785238339313,0.3254115608367372,cam-3
WeightedEnsemble_L3,0.3002277327935223,0.32647726491022905,0.357756671189507,0.3002277327935223,cam-4
WeightedEnsemble_L3,0.30108321024126045,0.3090920578757819,0.31753862131637023,0.30108321024126045,cam-5
WeightedEnsemble_L3,0.32834713808876254,0.3300198807157058,0.3317097539652804,0.32834713808876254,cam-6
WeightedEnsemble_L3,0.33287841191066997,0.3319517476028456,0.3310302282541641,0.33287841191066997,cam-7
WeightedEnsemble_L3,0.3463322884012539,0.33211086394516925,0.319011319011319,0.3463322884012539,cam-8
WeightedEnsemble_L3,0.9999069579915332,0.9994265166310177,0.9989465367395312,0.9999069579915332,noise
WeightedEnsemble_L3,0.4020498470755299,0.40213732756658055,0.4033059235889745,0.4020498470755299,all
