Model,Accuracy,F1,Precision,Recall,Device
LightGBMLarge_BAG_L2,0.9987662444481,0.9977404379442093,0.9967167364360174,0.9987662444481,network_noise
LightGBMLarge_BAG_L2,0.8679449128804255,0.8832885560559761,0.9020667957338875,0.8679449128804255,all
WeightedEnsemble_L3,0.9253594371367391,0.9384209709942609,0.9518565135305224,0.9253594371367391,light-1
WeightedEnsemble_L3,0.9151663106499848,0.9300666770041867,0.9454602774274905,0.9151663106499848,light-2
WeightedEnsemble_L3,0.9584273890142965,0.9414264597191426,0.9250181554103123,0.9584273890142965,light-3
WeightedEnsemble_L3,0.7288135593220338,0.7478260869565218,0.7678571428571429,0.7288135593220338,light-4
WeightedEnsemble_L3,0.7931034482758621,0.7796610169491527,0.7666666666666667,0.7931034482758621,light-5
WeightedEnsemble_L3,0.8688524590163934,0.9137931034482758,0.9636363636363636,0.8688524590163934,light-6
WeightedEnsemble_L3,0.9180327868852459,0.9180327868852459,0.9180327868852459,0.9180327868852459,light-7
WeightedEnsemble_L3,0.7413793103448276,0.826923076923077,0.9347826086956522,0.7413793103448276,light-8
WeightedEnsemble_L3,0.9988484948182267,0.9979045975594724,0.9969624825547985,0.9988484948182267,network_noise
WeightedEnsemble_L3,0.87199813282929,0.8882283084932595,0.9078081108515773,0.87199813282929,all
